PROFESION;SEDE DE ADJUDICACIÓN;N° PLAZAS;"DIRESA
GERESA
DIRIS";INSTITUCION;DEPARTAMENTO;PROVINCIA;DISTRITO;GRADO DE DIFICULTAD;CODIGO;NOMBRE DE ESTABLECIMIENTO;CATEGORIA;PRESUPUESTO;ZAF (*);ZE (**);norte;este;direccion
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;LIMA SUR;SANIDAD DEL EJERCITO DEL PERU;LIMA;LIMA;CHORRILLOS;GD-2;10629;SANIDAD DE LA ESCUELA DE INTELIGENCIA DEL EJERCITO;I-2;SIN PRESUPUESTO;NO;NO;-121601295;-770189409;AV. ESCUELA MILITAR S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;LORETO;GOBIERNO REGIONAL;LORETO;ALTO AMAZONAS;YURIMAGUAS;GD-3;210;HOSPITAL II-2 SANTA GEMA DE YURIMAGUAS;II-2;SIN PRESUPUESTO;NO;NO;-588772166;-7611333154;JR. PROGRESO 305 - 307
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;LORETO;GOBIERNO REGIONAL;LORETO;MAYNAS;IQUITOS;GD-2;8;"C.S. I-3 TUPAC AMARU DE IQUITOS ""LIC. ENF. JENNY ESTHER CARRASCO MONTAÑEZ""";I-3;SIN PRESUPUESTO;NO;NO;0;0;SEÑOR DE SIPAN Nº317
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;LORETO;GOBIERNO REGIONAL;LORETO;MAYNAS;IQUITOS;GD-2;7;"I-4 CENTRO DE SALUD MORONA COCHA ""JORGE AREVALO MELHO""";I-4;SIN PRESUPUESTO;NO;NO;-375344;-7335446;CABALLERO LASTRE SIN NUMERO
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;LORETO;SANIDAD DE LA FUERZA AEREA DEL PERU;LORETO;MAYNAS;IQUITOS;GD-2;10605;HOSPITAL REGIONAL DEL ORIENTE - FAP;I-4;SIN PRESUPUESTO;NO;NO;-37436735;-732516326;PSJE. SAN JOSE S/N MORONA COCHA GRP 42 FAP
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;LORETO;SANIDAD DE LA MARINA DE GUERRA DEL PERU;LORETO;MAYNAS;PUNCHANA;GD-2;10736;CLÍNICA NAVAL DE IQUITOS;I-4;SIN PRESUPUESTO;NO;NO;-373172833;-7324118167;AVENIDA DE LA MARINA S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;LORETO;SANIDAD DE LA POLICIA NACIONAL DEL PERU;LORETO;MAYNAS;SAN JUAN BAUTISTA;GD-2;11369;POLICLINICO POLICIAL IQUITOS;I-3;SIN PRESUPUESTO;NO;NO;-376917381;-7327792337;AV. ABELARDO QUIÑONES N° 2172
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;LORETO;SANIDAD DEL EJERCITO DEL PERU;LORETO;MARISCAL RAMON CASTILLA;RAMON CASTILLA;GD-4;30985;"ENFERMERÍA DEL BATALLÓN DE SERVICIOS ""CRUCES"" N°35";I-2;SIN PRESUPUESTO;NO;NO;-393719627;-7046040768;COMUNIDAD DE CUSHILLO COCHA
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;MADRE DE DIOS;GOBIERNO REGIONAL;MADRE DE DIOS;TAMBOPATA;INAMBARI;GD-2;2729;MAZUKO;I-3;SIN PRESUPUESTO;SI;NO;-1310092986;-703671944;AV. INAMBARI S/N  KM 173 PTO MALD-CUSCO
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;MADRE DE DIOS;GOBIERNO REGIONAL;MADRE DE DIOS;TAMBOPATA;INAMBARI;GD-2;28682;SALUD MENTAL COMUNITARIO MAZUKO;I-2;SIN PRESUPUESTO;NO;NO;-1310127869;-70368355;FRANCISCO BOLOGNESI CON JR ALFONSO UGARTE
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;MADRE DE DIOS;GOBIERNO REGIONAL;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;GD-2;2704;LA JOYA;I-3;SIN PRESUPUESTO;SI;NO;-1263197;-7122762;AV. CENTENARIO S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;MADRE DE DIOS;GOBIERNO REGIONAL;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;GD-2;7704;NUEVO MILENIO;I-3;SIN PRESUPUESTO;SI;NO;-1259387855;-6919926055;AA.HH. SEÑOR DE LOS MILAGROS / PASAJE JOSE MARIA ARGUEDAS I-12
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;MADRE DE DIOS;SANIDAD DEL EJERCITO DEL PERU;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;GD-2;9323;POSTA MEDICA DE LA 6TA BRIGADA DE FUERZAS ESPECIALES;I-2;SIN PRESUPUESTO;NO;NO;-1258841408;-6918325468;JR. CUSCO CUADRA 10 S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;MOQUEGUA;SANIDAD DE LA POLICIA NACIONAL DEL PERU;MOQUEGUA;ILO;ILO;GD-1;25870;POSTA MEDICA POLICIAL ILO;I-2;SIN PRESUPUESTO;NO;NO;-1764437606;-7134377752;ZEPITA
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;MOQUEGUA;SANIDAD DE LA POLICIA NACIONAL DEL PERU;MOQUEGUA;MARISCAL NIETO;SAMEGUA;GD-2;15236;POSTA MEDICA POLICIAL MOQUEGUA;I-2;SIN PRESUPUESTO;NO;NO;-171866095;-709077682;AV. ANDRES AVELINO CACERES S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;MOQUEGUA;SANIDAD DEL EJERCITO DEL PERU;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;GD-1;31941;CENTRO DE SALUD MILITAR DE LA 3RA BRIG BLIN;I-2;SIN PRESUPUESTO;NO;NO;-17190279;-70938218;LA PAZ Y EJERCITO
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PASCO;GOBIERNO REGIONAL;PASCO;OXAPAMPA;CONSTITUCION;GD-5;1118;CENTRO DE SALUD CIUDAD CONSTITUCIÓN;I-4;SIN PRESUPUESTO;SI;NO;-984807667;-75016225;AV. FERNANDO BELAUNDE S/N CONSTITUCION
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PASCO;GOBIERNO REGIONAL;PASCO;OXAPAMPA;OXAPAMPA;GD-3;980;ERNESTO GERMAN GUZMÁN GONZALES;II-1;SIN PRESUPUESTO;NO;NO;-1057623919;-7540243233;JR. BOTTGER 760 - OXAPAMPA
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PASCO;GOBIERNO REGIONAL;PASCO;PASCO;CHAUPIMARCA;GD-3;1010;TUPAC AMARU;I-3;SIN PRESUPUESTO;NO;NO;-1068718397;-7624932383;JR JOSE CARLOS MARIATEGUI S/N - CHAUPIMARCA
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PASCO;GOBIERNO REGIONAL;PASCO;PASCO;TINYAHUARCO;GD-3;1064;COLQUIJIRCA;I-4;SIN PRESUPUESTO;NO;NO;-1075167921;-7626218156;AV ALFONSO UGARTE S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PASCO;SANIDAD DE LA POLICIA NACIONAL DEL PERU;PASCO;PASCO;YANACANCHA;GD-3;11773;POSTA MEDICA PNP CERRO DE PASCO;I-2;SIN PRESUPUESTO;NO;NO;-106751287;-762652417;ENTRE LAS AVENIDA LOS PROCERES Y LOPEZ ALBUJAR S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;3;PIURA;GOBIERNO REGIONAL;PIURA;MORROPON;CHULUCANAS;GD-3;2161;E.S  II-1  HOSPITAL  CHULUCANAS;II-1;SIN PRESUPUESTO;NO;NO;-510300073;-8017076507;ASENTAMIENTO HUMANO VATE MANRIQUE
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;PAITA;LA HUACA;GD-2;2027;CENTRO DE SALUD LA HUACA;I-3;SIN PRESUPUESTO;NO;NO;-491200655;-8096029617;CALLE INCLAN N°409
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;PIURA;GOBIERNO REGIONAL;PIURA;PIURA;CASTILLA;GD-2;2100;E.S.  CASTILLA;I-4;SIN PRESUPUESTO;NO;NO;-5198285;-80619265;AV. RAMON CASTILLA N° 385
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;PIURA;LA ARENA;GD-3;2124;E.S.  LA ARENA;I-3;SIN PRESUPUESTO;NO;NO;-53444845;-8071108456;CALLE LIMA N° 197
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;PIURA;LA UNION;GD-3;2132;E.S.  LA UNION;I-4;SIN PRESUPUESTO;NO;NO;-540328463;-8074872008;AV. AUGUSTO B LEGUIA S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;PIURA;PIURA;GD-1;2085;E.S. LOS ALGARROBOS;I-4;SIN PRESUPUESTO;NO;NO;-517499667;-8064618167;PRIMERA ETAPA LOS ALGARROBOS S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;PIURA;VEINTISEIS DE OCTUBRE;GD-2;2090;E.S.  SANTA JULIA;I-4;SIN PRESUPUESTO;NO;NO;-5191175;-8065948333;MZ. G14 LOTE N° 13 A.H SANTA JULIA AV. CIRCUNVACION CDRA. 30 S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;SECHURA;BERNAL;GD-3;2159;E.S.  BERNAL;I-4;SIN PRESUPUESTO;NO;NO;-5464895;-80745055;CENTRO POBLADO BERNAL S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;PIURA;GOBIERNO REGIONAL;PIURA;SULLANA;BELLAVISTA;GD-2;2001;CENTRO DE SALUD BELLAVISTA;I-4;SIN PRESUPUESTO;NO;NO;-488467601;-8067170624;TRANSVERSAL LUCIANO CASTILLO COLONNA S/N A.H ESTEBAN PAULETICH BELLAVISTA
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;SULLANA;LANCONES;GD-3;2060;CENTRO DE SALUD LANCONES;I-3;SIN PRESUPUESTO;NO;NO;-464084269;-8054891913;CALLE SAN LUCAS S/N LANCONES
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;SULLANA;MARCAVELICA;GD-3;2032;MARCAVELICA;I-3;SIN PRESUPUESTO;NO;NO;-488225855;-8070622721;PANAMERICANA S-N MARCAVELICA
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;SULLANA;MARCAVELICA;GD-3;2033;PUESTO DE SALUD MALLARITOS;I-2;SIN PRESUPUESTO;NO;NO;-486945702;-8071798888;PANAMERICANA S-N MALLARITOS
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;SULLANA;QUERECOTILLO;GD-3;2053;PUESTO DE SALUD LA PEÑA - LA HORCA;I-2;SIN PRESUPUESTO;NO;NO;-478050094;-8058865976;CASERIO LA PEÑA -LA HORCA
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;SULLANA;SULLANA;GD-2;2012;"CENTRO DE SALUD ""VILLA PRIMAVERA""";I-3;SIN PRESUPUESTO;NO;NO;-490458966;-8071042788;LOS LAURELES S/N VILLA PRIMAVERA
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;SULLANA;SULLANA;GD-2;2014;CENTRO DE SALUD EL OBRERO;I-3;SIN PRESUPUESTO;NO;NO;-491041167;-8068261897;ASENTAMIENTO HUMANO EL OBRERO
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;SULLANA;SULLANA;GD-2;24988;"CENTRO DE SALUD MENTAL COMUNITARIO  ""JESÚS REDENTOR""";I-3;SIN PRESUPUESTO;NO;NO;-4903638;-806864323;SECTOR A
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;SULLANA;SULLANA;GD-2;2011;CENTRO DE SALUD SANTA TERESITA;I-3;SIN PRESUPUESTO;NO;NO;-490039906;-8067758452;PARIÑAS S/N. SANTA TERESITA
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;PIURA;GOBIERNO REGIONAL;PIURA;TALARA;PARIÑAS;GD-2;2074;CENTRO DE SALUD TALARA II;I-4;SIN PRESUPUESTO;NO;NO;-4578829;-8127209591;AVENIDA GRAU S/N EXPOLICLINICO PETROPERU
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;SANIDAD DE LA FUERZA AEREA DEL PERU;PIURA;PIURA;CASTILLA;GD-3;10662;SANIDAD FAP GRUP7;I-3;SIN PRESUPUESTO;NO;NO;-52165;-806243663;AV. RAMON CASTILLA C/ AV. LUIS MONTERO S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;PIURA;SANIDAD DE LA POLICIA NACIONAL DEL PERU;PIURA;PIURA;CASTILLA;GD-2;10679;"POLICLINICO PNP ""ALMIRANTE MIGUEL GRAU""";I-3;SIN PRESUPUESTO;NO;NO;-519465;-80620674;CAYETANO HEREDIA CUADRA 3
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;SANIDAD DE LA POLICIA NACIONAL DEL PERU;PIURA;SULLANA;SULLANA;GD-2;10688;POSTA  MEDICA  POLICIAL  SULLANA;I-2;SIN PRESUPUESTO;NO;NO;-48887662;-806848705;CALLE UGARTECHE 416
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PIURA;SANIDAD DEL EJERCITO DEL PERU;PIURA;PIURA;CASTILLA;GD-2;12953;HOSPITAL MILITAR I DIVISION DEL EJERCITO PIURA;I-4;SIN PRESUPUESTO;NO;NO;-5195895;-8062051333;AV CAYETANO HEREDIA Nº 100 CASTILLA
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;HUANCANE;HUANCANE;GD-5;3068;HOSPITAL LUCIO ALDAZABAL PAUCA;II-1;SIN PRESUPUESTO;NO;NO;-1519916816;-6976534525;AV SANTA CRUZ S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;PUNO;GOBIERNO REGIONAL;PUNO;HUANCANE;TARACO;GD-5;3281;TARACO;I-4;SIN PRESUPUESTO;NO;NO;-1529940903;-6998018247;JR.ALFONSO UGARTE S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;HUANCANE;VILQUE CHICO;GD-5;3085;VILQUECHICO;I-4;SIN PRESUPUESTO;SI;NO;-1521469;-69684125;VILQUECHICO
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;PUNO;GOBIERNO REGIONAL;PUNO;LAMPA;CABANILLA;GD-5;3125;CABANILLA;I-4;SIN PRESUPUESTO;NO;NO;-1561996833;-7034671833;PLAZA DE ARMAS S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;3;PUNO;GOBIERNO REGIONAL;PUNO;LAMPA;LAMPA;GD-5;3128;ANTONIO BARRIONUEVO (LAMPA);II-1;SIN PRESUPUESTO;NO;NO;-1536209971;-7036606761;JR. ANTONIO BARRIONUEVO Nº 323
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;PUNO;GOBIERNO REGIONAL;PUNO;LAMPA;PALCA;GD-5;3134;PALCA;I-4;SIN PRESUPUESTO;SI;NO;-1523522495;-7059828667;JIRONES MIGUEL GRAU Y PACHECO S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;MOHO;MOHO;GD-5;3099;MOHO;I-4;SIN PRESUPUESTO;NO;NO;-1536594333;-6949041;JR. LIMA S/N BARRIO CAPAJOCHA
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;PUNO;GOBIERNO REGIONAL;PUNO;PUNO;PUNO;GD-4;3251;HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON;II-2;SIN PRESUPUESTO;NO;NO;-1584185333;-7002156667;JIRON RICARDO PALMA Nº 120
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;PUNO;GOBIERNO REGIONAL;PUNO;SAN ROMAN;JULIACA;GD-4;3300;CONO SUR;I-4;SIN PRESUPUESTO;NO;NO;-1549956615;-7012985587;AV. MANUEL NUÑEZ BUTRON 134
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;PUNO;GOBIERNO REGIONAL;PUNO;SAN ROMAN;JULIACA;GD-4;3308;JORGE CHAVEZ;I-3;SIN PRESUPUESTO;NO;NO;-1548032349;-7013931455;JR. ANCASH S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;PUNO;GOBIERNO REGIONAL;PUNO;SAN ROMAN;JULIACA;GD-4;3301;SANTA ADRIANA;I-4;SIN PRESUPUESTO;NO;NO;-1548412238;-7015438435;JR PACHACAMAC S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;SANDIA;ALTO INAMBARI;GD-5;3318;MASIAPO;I-3;SIN PRESUPUESTO;SI;NO;-1409152513;-6924455098;JR. 21 DE SETIEMBRE S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;SANDIA;CUYOCUYO;GD-5;3323;CUYO CUYO;I-3;SIN PRESUPUESTO;NO;NO;-1446813606;-6953652074;JR. INAMBARI S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;PUNO;SANIDAD DE LA POLICIA NACIONAL DEL PERU;PUNO;PUNO;PUNO;GD-4;10235;POLICLINICO DE SALUD PNP-PUNO;I-3;SIN PRESUPUESTO;NO;NO;-158416987;-700201942;AV. JULIACA S/N ALTO HUASCAR
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PUNO;SANIDAD DE LA POLICIA NACIONAL DEL PERU;PUNO;SAN ROMAN;JULIACA;GD-4;10236;POLICLINICO DE SALUD PNP - JULIACA;I-3;SIN PRESUPUESTO;NO;NO;-154996879;-70129653;JIRON NUEVA ZELANDA S/N CUADRA SEIS - LA CAPILLA
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;PUNO;SANIDAD DEL EJERCITO DEL PERU;PUNO;PUNO;PUNO;GD-4;21066;POLICLÍNICO MILITAR MANCO CÁPAC;I-3;SIN PRESUPUESTO;NO;NO;-158579331;-700082584;AV. EL EJÉRCITO S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;PUNO;SANIDAD DEL EJERCITO DEL PERU;PUNO;SAN ROMAN;JULIACA;GD-3;10888;ENFERMERIA GAC Nº 4;I-2;SIN PRESUPUESTO;NO;NO;-154955688;-701266406;JR. RAMON CASTLLA S/N BARRIO ZARUMILLA-JULIACA
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;GD-2;6733;HOSPITAL II-1 MOYOBAMBA - DR. SEGUNDO RODOLFO PÉREZ NIETO;II-1;SIN PRESUPUESTO;NO;NO;-605572833;-76972225;Grau S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;GD-3;6283;HOSPITAL RURAL NUEVA CAJAMARCA;I-4;SIN PRESUPUESTO;NO;NO;-593988648;-7730657775;JR. PIURA N° 718/JR. SAN LUIS
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;SAN MARTIN;SANIDAD DE LA POLICIA NACIONAL DEL PERU;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;GD-2;18077;POLICLINICO POLICIAL MOYOBAMBA;I-3;SIN PRESUPUESTO;NO;NO;-60441596;-76971282;AV. GRAU 451 BARRIO DE CALVARIO
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;SAN MARTIN;SANIDAD DE LA POLICIA NACIONAL DEL PERU;SAN MARTIN;SAN MARTIN;TARAPOTO;GD-3;20827;POLICLINICO  PNP TARAPOTO;I-3;SIN PRESUPUESTO;NO;NO;-649255;-7636964;JR LOS GIRASOLES 300
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN L.;GD-3;2891;CENTRO DE SALUD VISTA ALEGRE;I-3;SIN PRESUPUESTO;NO;NO;-1805530988;-7025050184;ASOCIACION VISTA ALEGRE MANZANA 21 LOTE 6
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TACNA;TACNA;GD-2;2864;HOSPITAL HIPOLITO UNANUE DE TACNA;II-2;SIN PRESUPUESTO;NO;NO;-1801515983;-7025524329;CALLE FEDERICO BARRETO S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;TACNA;SANIDAD DEL EJERCITO DEL PERU;TACNA;JORGE BASADRE;LOCUMBA;GD-3;19472;CENTRO DE SALUD MILITAR FUERTE ARICA;I-2;SIN PRESUPUESTO;NO;NO;-1770411534;-7084482689;AV. LOS CLAVELES CDRA.3 S/N VILLA EL EDEN KM 1216 AV. PANAMERICANA SUR
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;TACNA;SANIDAD DEL EJERCITO DEL PERU;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN L.;GD-3;11483;ENFERMERIA DEL CUARTEL TARAPACA TACNA;I-2;SIN PRESUPUESTO;NO;NO;-1802464307;-7023564743;AVENIDA COLLPA S/N  LAS VILCAS
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;TACNA;SANIDAD DEL EJERCITO DEL PERU;TACNA;TACNA;TACNA;GD-2;11195;CENTRO DE SALUD MILITAR DE LA 3RA. BRIGADA DE CABALLERIA TACNA;I-3;SIN PRESUPUESTO;NO;NO;-1800919833;-7025849771;AV. GREGORIO ALBARRACIN S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;TUMBES;SANIDAD DE LA POLICIA NACIONAL DEL PERU;TUMBES;TUMBES;TUMBES;GD-1;12088;"POLICLINICO POLICIAL ""LA CRUZ"" TUMBES";I-3;SIN PRESUPUESTO;NO;NO;-356225308;-8045455164;AVENIDA TUMBES NORTE 706
QUIMICO FARMACEUTICO;SEDE CENTRAL;3;TUMBES;SANIDAD DEL EJERCITO DEL PERU;TUMBES;TUMBES;CORRALES;GD-3;11997;ENFERMERIA FUERTE 5 DE JULIO;I-1;SIN PRESUPUESTO;NO;NO;-36034673;-804817466;PROLONGACIÒN ATAHUALPA S/N
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;TUMBES;SANIDAD DEL EJERCITO DEL PERU;TUMBES;TUMBES;TUMBES;GD-2;11996;CENTRO DE SALUD MILITAR VIRGEN DE FÁTIMA DE LA 9ª BRIGADA BLINDADA;I-3;SIN PRESUPUESTO;NO;NO;-356954711;-8044642904;HILARIO CARRASCO SIN NUMERO - TABLAZO
QUIMICO FARMACEUTICO;SEDE CENTRAL;3;TUMBES;SANIDAD DEL EJERCITO DEL PERU;TUMBES;TUMBES;TUMBES;GD-2;20245;"POLICLINICO MILITAR ""GRAL BRIG JORGE GUIMAC BONIFAZ""";I-4;SIN PRESUPUESTO;NO;NO;-35695573;-804606256;AV. TACNA Nº 101
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;CALLERIA;GD-1;5556;9 DE OCTUBRE;I-4;SIN PRESUPUESTO;NO;NO;-839181964;-745428795;28 DE JULIO
QUIMICO FARMACEUTICO;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;CALLERIA;GD-2;5560;NUEVA MAGDALENA;I-2;SIN PRESUPUESTO;NO;NO;-84038413;-7460283059;JIRON JUNIN S/N MZ 9 AA.HH. NUEVA MAGDALENA
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;MANANTAY;GD-1;5551;SAN FERNANDO;I-4;SIN PRESUPUESTO;NO;NO;-839674376;-7453414435;BELLAVISTA
QUIMICO FARMACEUTICO;SEDE CENTRAL;2;UCAYALI;SANIDAD DE LA POLICIA NACIONAL DEL PERU;UCAYALI;CORONEL PORTILLO;CALLERIA;GD-2;10148;POLICLINICO POLICIAL PUCALLPA;I-3;SIN PRESUPUESTO;NO;NO;-83646395;-745665971;JIRON SUCRE CUARTA CUADRA S/N  MZ B LOTE 18 Y 19- PUCALLPA
TM - LABORATORIO CLINICO;SEDE CENTRAL;1;AMAZONAS;GOBIERNO REGIONAL;AMAZONAS;BAGUA;BAGUA;GD-2;6998;BAGUA;I-3;SIN PRESUPUESTO;NO;NO;-56313198;-7853222414;JIRON AYACUCHO N° 1740 - BAGUA CAPITAL
TM - LABORATORIO CLINICO;SEDE CENTRAL;1;AMAZONAS;GOBIERNO REGIONAL;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;GD-3;5125;HOSPITAL  SANTIAGO APOSTOL DE UTCUBAMBA;II-1;SIN PRESUPUESTO;NO;NO;-575390793;-7844056263;AVENIDA FELIPE SANTIAGO S/N - BAGUA GRANDE
TM - LABORATORIO CLINICO;SEDE CENTRAL;1;AMAZONAS;GOBIERNO REGIONAL;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;GD-3;7043;UTCUBAMBA;I-3;SIN PRESUPUESTO;NO;NO;-575307378;-7844694034;UTCUBAMBA S/N
TM - LABORATORIO CLINICO;SEDE CENTRAL;1;AMAZONAS;GOBIERNO REGIONAL;AMAZONAS;UTCUBAMBA;EL MILAGRO;GD-3;5066;EL MILAGRO;I-3;SIN PRESUPUESTO;NO;NO;-563853;-78562425;PASAJE LA POSTA - CARRETERA A HUARANGOPAMPA -  EL MILAGRO
TM - LABORATORIO CLINICO;SEDE CENTRAL;1;AMAZONAS;SANIDAD DE LA POLICIA NACIONAL DEL PERU;AMAZONAS;BAGUA;BAGUA;GD-3;35199;SANIDAD PNP BAGUA;I-3;SIN PRESUPUESTO;NO;NO;-564254718;-7852456466;MIRAFLORES
TM - LABORATORIO CLINICO;SEDE CENTRAL;1;AMAZONAS;SANIDAD DE LA POLICIA NACIONAL DEL PERU;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;GD-2;35992;POLICLINICO POLICIAL CHACHAPOYAS;I-3;SIN PRESUPUESTO;NO;NO;0;0;LA MERCED
TM - LABORATORIO CLINICO;SEDE CENTRAL;2;AMAZONAS;SANIDAD DE LA POLICIA NACIONAL DEL PERU;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;GD-3;18106;POLICLINICO POLICIAL BAGUA GRANDE;I-3;SIN PRESUPUESTO;NO;NO;-575691735;-784404681;JOSE SANTOS CHOCANO 155
TM - LABORATORIO CLINICO;SEDE CENTRAL;1;AMAZONAS;SANIDAD DEL EJERCITO DEL PERU;AMAZONAS;UTCUBAMBA;EL MILAGRO;GD-3;19289;"CENTRO DE SALUD MILITAR ""EL MILAGRO"" 6° BRIG SVA";I-3;SIN PRESUPUESTO;NO;NO;-563578103;-7855931096;AVENIDA DEL EJERCITO S/N - FUERTE VENCEDORES DEL CENEPA
